NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;DHUMEC;QDHUMEC;PMERM;QPMERM;PMERMIN;QPMERMIN;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;INFRART;QINFRART; UV;QUV;UV_INDICEX;QUV_INDICEX;SIGMA;QSIGMA;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UM;QUM;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE; ECOULEMENTM;QECOULEMENTM;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE; VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;NB300;QNB300;BA300;QBA300;TMERMIN;QTMERMIN;TMERMAX;QTMERMAX
 01414001;SUTRIEU;45.916167;5.624667;878;20230420;;;;;;;35;9;613;9;;;;;;;;;;;4;9;81;1;905;9;100;1;422;9;94;1;0;9;1440;9;8.4;9;0.6;9;0.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230421;;;;;;;134;9;1261;9;;;;;;;;;;;16;9;69;1;1746;9;99;1;2;9;86;1;0;9;893;9;9.1;9;1.4;9;1.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230422;;;;;;;71;9;939;9;;;;;;;;;;;9;9;53;1;1424;9;97;1;2122;9;76;1;0;9;499;9;9.1;9;2.4;9;2.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230423;;;;;;;156;9;1058;9;;;;;;;;;;;19;9;50;1;1207;9;98;1;141;9;84;1;0;9;1061;9;9.5;9;2.0;9;2.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230424;;;;;;;351;9;1908;9;;;;;;;;;;;42;9;46;1;1420;9;98;1;144;9;77;1;0;9;744;9;7.9;9;2.8;9;2.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230425;;;;;;;313;9;1769;9;;;;;;;;;;;38;9;43;1;1402;9;98;1;2326;9;75;1;0;9;674;9;7.0;9;3.0;9;3.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230426;;;;;;;591;9;2398;9;;;;;;;;;;;71;9;30;1;1503;9;99;1;8;9;65;1;172;9;503;9;6.9;9;2.7;9;2.8;9;;;;;0;9;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230427;;;;;;;488;9;1850;9;;;;;;;;;;;58;9;40;1;1508;9;94;1;211;9;61;1;7;9;347;9;8.8;9;3.0;9;3.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230428;;;;;;;299;9;1872;9;;;;;;;;;;;36;9;49;1;1322;9;97;1;2344;9;69;1;0;9;275;9;11.9;9;3.9;9;4.0;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230429;;;;;;;29;9;847;9;;;;;;;;;;;3;9;68;1;1622;9;100;1;700;9;90;1;0;9;1169;9;13.0;9;1.9;9;1.8;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230430;;;;;;;110;9;956;9;;;;;;;;;;;13;9;76;1;731;9;99;1;1339;9;91;1;0;9;1398;9;10.9;9;1.1;9;1.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230501;;;;;;;177;9;1512;9;;;;;;;;;;;21;9;52;1;1318;9;100;1;404;9;82;1;0;9;889;9;9.9;9;3.0;9;2.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230502;;;;;;;483;9;2127;9;;;;;;;;;;;57;9;45;1;1540;9;96;1;414;9;62;1;0;9;212;9;8.1;9;3.3;9;3.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230503;;;;;;;732;9;2718;9;;;;;;;;;;;86;9;35;1;1339;9;74;1;0;9;57;1;252;9;0;9;8.5;9;4.6;9;4.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230504;;;;;;;720;9;2626;9;;;;;;;;;;;84;9;30;1;1539;9;83;1;315;9;58;1;255;9;74;9;9.6;9;4.8;9;4.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230505;;;;;;;593;9;2391;9;;;;;;;;;;;69;9;37;1;1427;9;91;1;2345;9;63;1;92;9;287;9;10.3;9;4.4;9;4.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230506;;;;;;;581;9;2290;9;;;;;;;;;;;67;9;40;1;1457;9;96;1;435;9;69;1;1;9;443;9;12.1;9;4.0;9;4.0;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230507;;;;;;;23;9;681;9;;;;;;;;;;;3;9;59;1;22;9;99;1;2126;9;86;1;0;9;923;9;11.9;9;1.7;9;1.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230508;;;;;;;236;9;1518;9;;;;;;;;;;;27;9;60;1;1339;9;100;1;352;9;86;1;0;9;945;9;12.7;9;2.8;9;2.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230509;;;;;;;113;9;1062;9;;;;;;;;;;;13;9;71;1;908;9;99;1;317;9;92;1;0;9;1208;9;12.0;9;1.7;9;1.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230510;;;;;;;93;9;1169;9;;;;;;;;;;;11;9;69;1;1549;9;99;1;58;9;91;1;0;9;1343;9;9.5;9;2.0;9;2.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230511;;;;;;;195;9;976;1;;;;;;;;;;;22;9;78;1;623;9;99;1;115;9;93;1;0;9;1429;9;9.8;9;0.9;9;1.2;9;;;;;0;9;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230512;;;;;;;176;9;1659;9;;;;;;;;;;;20;9;55;1;1108;9;98;1;342;9;84;1;0;9;873;9;9.8;9;2.6;9;2.6;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230513;;;;;;;29;9;842;9;;;;;;;;;;;3;9;64;1;1059;9;100;1;214;9;94;1;0;9;1357;9;10.6;9;1.3;9;1.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230514;;;;;;;44;9;791;9;;;;;;;;;;;5;9;78;1;1540;9;100;1;414;9;95;1;0;9;1435;9;11.0;9;1.1;9;1.2;9;;;;;0;9;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230515;;;;;;;170;9;1396;9;;;;;;;;;;;19;9;63;1;1332;9;98;1;428;9;83;1;0;9;804;9;10.1;9;2.3;9;2.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230516;;;;;;;199;9;1567;9;;;;;;;;;;;22;9;69;1;2257;9;99;1;339;9;86;1;0;9;1115;9;9.4;9;2.4;9;2.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230517;;;;;;;257;9;1911;9;;;;;;;;;;;29;9;52;1;1323;9;71;1;2343;9;62;1;0;9;0;9;6.9;9;3.7;9;3.8;9;;;;;0;9;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230518;;;;;;;34;9;997;9;;;;;;;;;;;4;9;62;1;956;9;90;1;1945;9;77;1;0;9;460;9;8.6;9;1.9;9;2.1;9;;;;;0;9;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230519;;;;;;;170;9;1205;9;;;;;;;;;;;19;9;58;1;950;9;95;1;2149;9;78;1;0;9;791;9;9.9;9;2.3;9;2.3;9;;;;;0;9;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230520;;;;;;;257;9;1833;9;;;;;;;;;;;29;9;58;1;1223;9;92;1;255;9;80;1;0;9;801;9;11.3;9;3.1;9;3.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230521;;;;;;;131;9;1437;9;;;;;;;;;;;15;9;65;1;1506;9;99;1;2307;9;87;1;0;9;1167;9;13.2;9;2.4;9;2.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230522;;;;;;;462;9;1745;9;;;;;;;;;;;51;9;54;1;959;9;100;1;25;9;87;1;0;9;963;9;14.8;9;2.6;9;2.8;9;;;;;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230523;;;;;;;395;9;2253;9;;;;;;;;;;;44;9;70;1;1143;9;100;1;143;9;89;1;0;9;1086;9;15.3;9;3.3;9;3.2;9;;;;;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230524;;;;;;;247;9;1405;9;;;;;;;;;;;27;9;62;1;1411;9;98;1;1;9;82;1;0;9;764;9;12.4;9;2.8;9;2.9;9;;;;;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230525;;;;;;;394;9;2221;9;;;;;;;;;;;44;9;57;1;1440;9;83;1;422;9;74;1;0;9;288;9;11.1;9;3.7;9;3.6;9;;;;;0;9;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230526;;;;;;;547;9;2334;9;;;;;;;;;;;60;9;51;1;1437;9;96;1;258;9;75;1;0;9;505;9;13.8;9;3.8;9;3.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230527;;;;;;;606;9;2355;9;;;;;;;;;;;67;9;51;1;1200;9;100;1;1400;9;72;1;0;9;323;9;14.4;9;4.1;9;4.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230528;;;;;;;450;9;1954;9;;;;;;;;;;;49;9;51;1;1125;9;100;1;1244;9;74;1;0;9;540;9;13.6;9;3.8;9;3.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230529;;;;;;;696;9;2697;9;;;;;;;;;;;76;9;38;1;1632;9;94;1;2327;9;60;1;64;9;313;9;11.2;9;4.7;9;4.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230530;;;;;;;567;9;2336;9;;;;;;;;;;;62;9;39;1;1806;9;87;1;1;9;57;1;52;9;96;9;11.3;9;4.5;9;4.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230531;;;;;;;516;9;2369;9;;;;;;;;;;;56;9;47;1;1412;9;99;1;2234;9;69;1;0;9;320;9;11.9;9;4.4;9;4.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230601;;;;;;;522;9;2125;9;;;;;;;;;;;57;9;51;1;1102;9;100;1;254;9;73;1;0;9;381;9;13.4;9;3.5;9;3.6;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230602;;;;;;;473;9;2208;9;;;;;;;;;;;51;9;53;1;1203;9;99;1;322;9;78;1;0;9;663;9;14.3;9;3.9;9;4.0;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230603;;;;;;;357;9;1817;9;;;;;;;;;;;39;9;60;1;1145;9;99;1;20;9;84;1;0;9;948;9;14.6;9;3.0;9;3.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230604;;;;;;;249;9;1521;9;;;;;;;;;;;27;9;57;1;1215;9;98;1;2351;9;83;1;0;9;864;9;13.9;9;3.0;9;3.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230605;;;;;;;520;1;2168;1;;;;;;;;;;;56;1;43;1;1100;1;100;1;323;1;73;1;;;;;12.5;9;3.4;9;3.4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230606;;;;;;;720;1;2353;9;;;;;;;;;;;78;1;35;1;;;90;1;;;68;1;;;;;12.5;9;3.8;9;3.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230607;;;;;;;480;1;2246;9;;;;;;;;;;;52;1;30;1;;;90;1;;;70;1;;;;;13.3;9;4.3;9;4.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230608;;;;;;;650;1;2645;9;;;;;;;;;;;70;1;40;1;;;91;1;;;74;1;;;;;14.3;9;4.1;9;4.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230609;;;;;;;120;1;1072;9;;;;;;;;;;;13;1;60;1;;;100;1;;;87;1;;;;;15.7;9;1.8;9;1.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230610;;;;;;;200;1;1824;9;;;;;;;;;;;22;1;60;1;;;100;1;;;85;1;;;;;15.9;9;3.3;9;3.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230611;;;;;;;220;1;1424;9;;;;;;;;;;;24;1;60;1;;;100;1;;;84;1;;;;;15.5;9;3.0;9;2.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230612;;;;;;;420;1;2208;9;;;;;;;;;;;45;1;45;1;;;100;1;;;78;1;;;;;14.9;9;4.1;9;4.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230613;;;;;;;170;1;1695;9;;;;;;;;;;;18;1;50;1;;;100;1;;;85;1;;;;;14.9;9;3.3;9;3.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230614;;;;;;;750;1;2898;9;;;;;;;;;;;81;1;25;1;;;99;1;;;63;1;;;;;12.2;9;5.5;9;5.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230617;;;;;;;701;9;2695;9;;;;;;;;;;;75;9;36;1;1010;9;82;1;416;9;58;1;78;9;138;9;11.9;9;5.0;9;5.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230618;;;;;;;490;9;2096;9;;;;;;;;;;;53;9;44;1;827;9;69;1;1;9;58;1;0;9;0;9;13.7;9;4.5;9;4.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230619;;;;;;;347;9;2067;9;;;;;;;;;;;37;9;48;1;1519;9;92;1;2304;9;67;1;0;9;182;9;14.5;9;5.1;9;5.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230620;;;;;;;457;9;2228;9;;;;;;;;;;;49;9;41;1;1231;9;93;1;54;9;68;1;0;9;302;9;16.5;9;5.0;9;4.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230621;;;;;;;269;9;1539;9;;;;;;;;;;;29;9;41;1;1505;9;99;1;411;9;78;1;0;9;794;9;17.5;9;3.8;9;3.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230622;;;;;;;47;9;813;9;;;;;;;;;;;5;9;57;1;153;9;100;1;1609;9;82;1;0;9;778;9;15.5;9;2.4;9;2.4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230623;;;;;;;433;9;2059;1;;;;;;;;;;;46;9;42;1;1239;9;100;1;452;9;71;1;0;9;413;9;13.8;9;4.0;9;4.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230624;;;;;;;753;9;2967;9;;;;;;;;;;;81;9;37;1;1438;9;61;1;505;9;50;1;168;9;0;9;11.6;9;6.3;9;6.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230625;;;;;;;753;9;2952;9;;;;;;;;;;;81;9;36;1;1513;9;80;1;2121;9;58;1;80;9;26;9;14.4;9;6.6;9;6.4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230626;;;;;;;711;9;2803;9;;;;;;;;;;;76;9;48;1;1412;9;90;1;252;9;69;1;0;9;487;9;16.4;9;5.6;9;5.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230627;;;;;;;746;9;2672;9;;;;;;;;;;;80;9;44;1;1347;9;92;1;337;9;64;1;0;9;352;9;12.1;9;5.3;9;5.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230628;;;;;;;741;9;2710;9;;;;;;;;;;;80;9;38;1;1231;9;84;1;2149;9;55;1;15;9;95;9;11.9;9;5.2;9;5.1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230629;;;;;;;674;9;2621;9;;;;;;;;;;;72;9;39;1;1229;9;99;1;2338;9;62;1;19;9;148;9;14.8;9;5.6;9;5.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230630;;;;;;;54;9;964;9;;;;;;;;;;;6;9;69;1;1613;9;100;1;636;9;91;1;0;9;1243;9;14.3;9;1.9;9;1.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230701;;;;;;;170;9;1282;9;;;;;;;;;;;18;9;59;1;637;9;98;1;2201;9;86;1;0;9;1020;9;13.5;9;1.4;9;1.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230702;;;;;;;299;9;1906;9;;;;;;;;;;;32;9;58;1;1411;9;99;1;412;9;85;1;0;9;885;9;14.9;9;3.9;9;3.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230703;;;;;;;527;9;2653;9;;;;;;;;;;;57;9;50;1;1525;9;98;1;334;9;76;1;0;9;697;9;13.2;9;4.3;9;4.4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230704;;;;;;;583;9;2656;9;;;;;;;;;;;63;9;38;1;1539;9;100;1;441;9;68;1;9;9;427;9;13.8;9;4.9;9;5.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230705;;;;;;;299;9;1971;9;;;;;;;;;;;32;9;45;1;1529;9;98;1;2153;9;79;1;0;9;762;9;14.2;9;4.5;9;4.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230706;;;;;;;599;9;2605;9;;;;;;;;;;;65;9;36;1;1531;9;100;1;432;9;71;1;9;9;409;9;13.5;9;4.3;9;4.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230707;;;;;;;605;9;2652;9;;;;;;;;;;;65;9;41;1;1416;9;76;1;1934;9;58;1;0;9;0;9;14.7;9;5.5;9;5.6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230708;;;;;;;669;9;2776;9;;;;;;;;;;;72;9;35;1;1620;9;77;1;603;9;57;1;112;9;0;9;15.4;9;6.6;9;6.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230709;;;;;;;628;9;2487;9;;;;;;;;;;;68;9;36;1;1321;9;74;1;2359;9;56;1;72;9;0;9;16.7;9;6.6;9;6.5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230710;;;;;;;720;9;2721;9;;;;;;;;;;;78;9;41;1;1656;9;92;1;409;9;70;1;0;9;479;9;20.3;9;5.8;9;5.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230711;;;;;;;552;9;2362;9;;;;;;;;;;;60;9;35;1;1316;9;79;1;102;9;57;1;75;9;0;9;18.3;9;7.4;9;7.3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230712;;;;;;;148;9;1218;9;;;;;;;;;;;16;9;54;1;4;9;99;1;450;9;88;1;0;9;1235;9;18.6;9;2.6;9;2.9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230713;;;;;;;663;9;2787;9;;;;;;;;;;;72;9;40;1;1224;9;100;1;552;9;74;1;2;9;681;9;13.8;9;5.2;9;5.4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230714;;;;;;;755;9;2903;9;;;;;;;;;;;83;9;19;1;1617;9;93;1;119;9;52;1;404;9;104;9;12.3;9;5.6;9;5.8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230715;;;;;;;584;9;2466;9;;;;;;;;;;;64;9;41;1;1610;9;95;1;2345;9;68;1;0;9;440;9;16.7;9;6.2;9;6.4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230716;;;;;;;535;9;2462;9;;;;;;;;;;;59;9;43;1;1152;9;97;1;19;9;74;1;0;9;673;9;14.9;9;4.9;9;5.0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230717;;;;;;;599;9;2514;9;;;;;;;;;;;66;9;42;1;1419;9;92;1;48;9;69;1;0;9;516;9;15.8;9;5.7;9;5.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230718;;;;;;;389;9;2097;9;;;;;;;;;;;43;9;42;1;1112;9;81;1;4;9;62;1;0;9;20;9;18.2;9;5.2;9;5.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230719;;;;;;;619;9;2618;9;;;;;;;;;;;68;9;26;1;1416;9;89;1;2250;9;63;1;319;9;443;9;15.0;9;7.3;9;7.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230720;;;;;;;761;9;2806;9;;;;;;;;;;;84;9;37;1;1335;9;98;1;509;9;64;1;198;9;434;9;13.0;9;5.6;9;5.7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01414001;SUTRIEU;45.916167;5.624667;878;20230721;;;;;;;401;9;2094;9;;;;;;;;;;;44;9;39;1;1355;9;96;1;2349;9;64;1;19;9;217;9;12.9;9;5.2;9;5.2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
